group_type,group,keyword,tfidf_score
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가능성,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가사,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가산,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가상,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가속,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가스,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가압류,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가야,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가이드,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가이드라인,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가입,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가입자,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가장,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가점,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가정,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가정위탁,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가족,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가지,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가처분,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가치,0.0
domain,"금융･복지･문화,금융･복지･문화,금융･복지･문화,금융･복지･문화 > 예술인지원,문화활동 및 생활지원,건강,취약계층 및 금융지원",가치관,0.0
